"HAUL_ID","OPERATION_ID","CRUISE_ID","CRUISE_LEG_ID","HAUL","STRATUM_ID","STATION_ID","NET_NUMBER","FOOTROPE_NUMBER","PORT_DOOR_NUMBER","STARBOARD_DOOR_NUMBER","SKIPPER_PERSONNEL_ID","AUTOTRAWL_METHOD","HAUL_TYPE","PERFORMANCE","BOTTOM_TYPE","BOTTOM_TYPE_METHOD","STEEPNESS","STEEPNESS_METHOD","START_TIMELOG","END_TIMELOG","DISTANCE_FISHED","DISTANCE_FISHED_METHOD","DOOR_SPREAD","DOOR_SPREAD_METHOD","DOOR_SPREAD_PINGS","DOOR_SPREAD_STANDARD_DEVIATION","NET_SPREAD","NET_SPREAD_METHOD","NET_SPREAD_PINGS","NET_SPREAD_STANDARD_DEVIATION","NET_HEIGHT","NET_HEIGHT_METHOD","NET_HEIGHT_PINGS","NET_HEIGHT_STANDARD_DEVIATION","GEAR_DEPTH","GEAR_DEPTH_METHOD","BOTTOM_DEPTH","BOTTOM_DEPTH_METHOD","WIRE_OUT","WIRE_OUT_METHOD","GEAR","ACCESSORIES","BOTTOM_CONTACT_METHOD","SURFACE_TEMPERATURE","SURFACE_TEMPERATURE_METHOD","GEAR_TEMPERATURE","GEAR_TEMPERATURE_METHOD","WIND_SPEED","WIND_SPEED_METHOD","WIND_DIRECTION","WIND_DIRECTION_METHOD","WAVE_HEIGHT","WAVE_HEIGHT_METHOD","WAVE_DIRECTION","WAVE_DIRECTION_METHOD","SWELL_HEIGHT","SWELL_HEIGHT_METHOD","SWELL_DIRECTION","SWELL_DIRECTION_METHOD","CURRENT_SPEED","CURRENT_SPEED_METHOD","CURRENT_DIRECTION","CURRENT_DIRECTION_METHOD","RECORDER_PERSONNEL_ID","TIME_ZONE","TOTAL_HAUL_WEIGHT","HAUL_CATCH_SAMPLE_METHOD","SPEED_METHOD","STRATUM","STATION","EDIT_DISTANCE_FISHED","EDIT_DISTANCE_FISHED_UNITS","EDIT_DOOR_SPREAD","EDIT_DOOR_SPREAD_UNITS","EDIT_NET_SPREAD","EDIT_NET_SPREAD_UNITS","EDIT_NET_HEIGHT","EDIT_NET_HEIGHT_UNITS","EDIT_GEAR_DEPTH","EDIT_GEAR_DEPTH_UNITS","EDIT_BOTTOM_DEPTH","EDIT_BOTTOM_DEPTH_UNITS","EDIT_WIRE_OUT","EDIT_WIRE_OUT_UNITS","EDIT_SURFACE_TEMPERATURE","EDIT_SURFACE_TEMPERATURE_UNITS","EDIT_GEAR_TEMPERATURE","EDIT_GEAR_TEMPERATURE_UNITS","EDIT_WIND_SPEED","EDIT_WIND_SPEED_UNITS","EDIT_WAVE_HEIGHT","EDIT_WAVE_HEIGHT_UNITS","EDIT_SWELL_HEIGHT","EDIT_SWELL_HEIGHT_UNITS","EDIT_CURRENT_SPEED","EDIT_CURRENT_SPEED_UNITS","EDIT_TOTAL_HAUL_WEIGHT_UNITS","EDIT_TOTAL_HAUL_WEIGHT","DATA_VERSION","CREATE_DATE","CREATED_BY","LOAD_ID","RECORD_SOURCE_ID","DAY_NIGHT_FLAG","TARGET_DEPTH","EDIT_TARGET_DEPTH","EDIT_TARGET_DEPTH_UNITS","DURATION","EDIT_DURATION","EDIT_DURATION_UNITS","ORIGINAL_RECORD_ID","RECORDERS_NAME","ABUNDANCE_HAUL"
19996,,751,520,88,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.958,1,,,,,15.7127,7,378,0.6767,2.299,6,374,0.31,45,4,47,5,182.88,5,44,15,5,6.81,14,3.69,6,0,4,-2,2,0,2,-2,2,1,2,337,2,,,,,,-8,1318,2,11,20,"L-01",2.958,"KM",,"",15.7127,"M",2.299,"M",45,"M",47,"M",100,"FM",6.81,"C",3.69,"C",0,"KT",0,"FT",1,"FT",,"","KG",1318,2017.1,21-JUN-21,"Haehn, Rebecca",1456,11,"",,,"",,,"",12440,"Haehn, Rebecca","Y"
19997,,751,520,89,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.867,1,,,,,15.6277,7,104,0.6251,2.401,6,1787,0.19,42,4,44,5,182.88,5,44,15,5,7.62,14,3.81,6,0,4,-2,2,0,2,-2,2,1,2,337,2,,,,,,-8,1308,2,11,20,"L-02",2.867,"KM",,"",15.6277,"M",2.401,"M",42,"M",44,"M",100,"FM",7.62,"C",3.81,"C",0,"KT",0,"FT",1,"FT",,"","KG",1308,2017.1,21-JUN-21,"Haehn, Rebecca",1456,11,"",,,"",,,"",12441,"Haehn, Rebecca","Y"
19998,,751,520,90,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.714,1,,,,,15.0738,7,426,0.5113,2.254,6,849,0.31,38,4,40,5,137.16,5,44,15,5,7.42,14,4.18,6,10,4,90,2,1,2,67,2,2,2,67,2,,,,,,-8,1432,2,11,20,"M-02",2.714,"KM",,"",15.0738,"M",2.254,"M",38,"M",40,"M",75,"FM",7.42,"C",4.18,"C",10,"KT",1,"FT",2,"FT",,"","KG",1432,2017.1,22-JUN-21,"Haehn, Rebecca",1457,11,"",,,"",,,"",12442,"Haehn, Rebecca","Y"
19999,,751,520,91,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.898,1,,,,,15.7543,7,137,0.5329,2.166,6,915,0.17,40,4,42,5,137.16,5,44,15,5,5.74,14,3.94,6,10,4,90,2,1,2,90,2,2,2,90,2,,,,,,-8,,1,11,20,"M-01",2.898,"KM",,"",15.7543,"M",2.166,"M",40,"M",42,"M",75,"FM",5.74,"C",3.94,"C",10,"KT",1,"FT",2,"FT",,"","",,2017.1,22-JUN-21,"Haehn, Rebecca",1457,11,"",,,"",,,"",12443,"Haehn, Rebecca","Y"
20000,,751,520,92,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.868,1,,,,,15.4582,7,357,0.4447,2.171,6,933,0.33,38,4,40,5,137.16,5,44,15,5,6.17,14,3.81,6,10,4,90,2,1,2,90,2,2,2,90,2,,,,,,-8,1261,2,11,20,"N-01",2.868,"KM",,"",15.4582,"M",2.171,"M",38,"M",40,"M",75,"FM",6.17,"C",3.81,"C",10,"KT",1,"FT",2,"FT",,"","KG",1261,2017.1,22-JUN-21,"Haehn, Rebecca",1457,11,"",,,"",,,"",12444,"Haehn, Rebecca","Y"
20058,,751,520,94,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.89,1,,,,,15.281,7,257,0.3993,2.148,6,589,0.24,29,4,31,5,137.16,5,44,15,5,4.71,14,4.55,6,10,4,0,2,1,2,0,2,3,2,0,2,,,,,,-8,,1,11,20,"O-02",2.89,"KM",,"",15.281,"M",2.148,"M",29,"M",31,"M",75,"FM",4.71,"C",4.55,"C",10,"KT",1,"FT",3,"FT",,"","",,2017.1,23-JUN-21,"Haehn, Rebecca",1459,11,"",,,"",,,"",12446,"Haehn, Rebecca","Y"
20059,,751,520,95,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.899,1,,,,,15.3529,7,150,0.3694,2.105,6,612,0.23,34,4,36,5,137.16,5,44,15,5,5.39,14,4.08,6,10,4,0,2,2,2,0,2,3,2,0,2,,,,,,-8,1305,2,11,20,"O-01",2.899,"KM",,"",15.3529,"M",2.105,"M",34,"M",36,"M",75,"FM",5.39,"C",4.08,"C",10,"KT",2,"FT",3,"FT",,"","KG",1305,2017.1,23-JUN-21,"Haehn, Rebecca",1459,11,"",,,"",,,"",12447,"Haehn, Rebecca","Y"
20061,,751,520,97,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.927,1,,,,,15.3712,7,387,0.4388,2.454,6,705,0.28,29,4,31,5,137.16,5,44,15,5,5.22,14,5.09,6,10,4,0,2,3,2,0,2,4,2,0,2,,,,,,-8,,1,11,20,"Q-01",2.927,"KM",,"",15.3712,"M",2.454,"M",29,"M",31,"M",75,"FM",5.22,"C",5.09,"C",10,"KT",3,"FT",4,"FT",,"","",,2017.1,23-JUN-21,"Haehn, Rebecca",1459,11,"",,,"",,,"",12449,"Haehn, Rebecca","Y"
20062,,751,520,98,,,16,16,2130,2130,929,,3,0,,,,,3,7,3.073,1,,,,,15.8268,7,272,0.7138,2.563,6,551,0.48,28,4,31,5,137.16,5,44,15,5,5.43,14,5.33,6,10,4,45,2,1,2,45,2,2,2,45,2,,,,,,-8,,1,11,20,"Q-02",3.073,"KM",,"",15.8268,"M",2.563,"M",28,"M",31,"M",75,"FM",5.43,"C",5.33,"C",10,"KT",1,"FT",2,"FT",,"","",,2017.1,23-JUN-21,"Haehn, Rebecca",1459,11,"",,,"",,,"",12450,"Haehn, Rebecca","Y"
20063,,751,520,99,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.915,1,,,,,15.7628,7,379,0.5337,1.911,6,933,0.11,34,4,36,5,137.16,5,44,15,5,4.54,14,4.27,6,10,4,45,2,1,2,0,2,3,2,45,2,,,,,,-8,,1,11,20,"Q-18",2.915,"KM",,"",15.7628,"M",1.911,"M",34,"M",36,"M",75,"FM",4.54,"C",4.27,"C",10,"KT",1,"FT",3,"FT",,"","",,2017.1,23-JUN-21,"Haehn, Rebecca",1460,11,"",,,"",,,"",12451,"Haehn, Rebecca","Y"
20064,,751,520,100,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.988,1,,,,,16.4366,7,96,0.7695,2.198,6,582,0.51,41,4,43,5,182.88,5,44,15,5,5.47,14,2.64,6,5,4,20,2,1,2,20,2,3,2,45,2,,,,,,-8,1042,2,11,20,"Q-19",2.988,"KM",,"",16.4366,"M",2.198,"M",41,"M",43,"M",100,"FM",5.47,"C",2.64,"C",5,"KT",1,"FT",3,"FT",,"","KG",1042,2017.1,24-JUN-21,"Haehn, Rebecca",1460,11,"",,,"",,,"",12452,"Haehn, Rebecca","Y"
20065,,751,520,101,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.913,1,,,,,16.711,7,85,0.4489,2.107,6,375,0.26,50,4,52,5,182.88,5,44,15,5,6.42,14,2.36,6,5,4,275,2,1,2,45,2,3,2,337,2,,,,,,-8,1262,2,11,20,"Q-20",2.913,"KM",,"",16.711,"M",2.107,"M",50,"M",52,"M",100,"FM",6.42,"C",2.36,"C",5,"KT",1,"FT",3,"FT",,"","KG",1262,2017.1,24-JUN-21,"Haehn, Rebecca",1460,11,"",,,"",,,"",12453,"Haehn, Rebecca","Y"
20066,,751,520,102,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.761,1,,,,,14.9447,7,35,0.3356,2.025,6,493,0.2,52,4,54,5,182.88,5,44,15,5,6.64,14,2.9,6,5,4,135,2,0,2,-2,2,4,2,-3,2,,,,,,-8,,1,11,41,"P-20",2.761,"KM",,"",14.9447,"M",2.025,"M",52,"M",54,"M",100,"FM",6.64,"C",2.9,"C",5,"KT",0,"FT",4,"FT",,"","",,2017.1,24-JUN-21,"Haehn, Rebecca",1460,11,"",,,"",,,"",12454,"Haehn, Rebecca","Y"
20090,,751,520,103,,,16,16,2130,2130,929,,3,0,,,,,3,7,3.043,1,,,,,16.601,7,457,0.5903,2.058,6,1192,0.13,55,4,57,5,182.88,5,44,15,5,7.33,14,3.1,6,10,4,90,2,2,2,90,2,4,2,90,2,,,,,,-8,,1,11,41,"O-20",3.043,"KM",,"",16.601,"M",2.058,"M",55,"M",57,"M",100,"FM",7.33,"C",3.1,"C",10,"KT",2,"FT",4,"FT",,"","",,2017.1,25-JUN-21,"Haehn, Rebecca",1462,11,"",,,"",,,"",12455,"Haehn, Rebecca","Y"
20091,,751,520,104,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.907,1,,,,,17.1146,7,194,0.7213,1.82,6,608,0.15,59,4,61,5,228.6,5,44,15,5,7.25,14,3.1,6,10,4,90,2,1,2,135,2,3,2,135,2,,,,,,-8,,1,11,41,"N-20",2.907,"KM",,"",17.1146,"M",1.82,"M",59,"M",61,"M",125,"FM",7.25,"C",3.1,"C",10,"KT",1,"FT",3,"FT",,"","",,2017.1,25-JUN-21,"Haehn, Rebecca",1462,11,"",,,"",,,"",12456,"Haehn, Rebecca","Y"
20092,,751,520,105,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.832,1,,,,,16.6183,7,453,0.5157,2.025,6,449,0.14,61,4,63,5,228.6,5,44,15,5,7.61,14,3.51,6,90,4,10,2,1,2,157,2,1,2,157,2,,,,,,-8,1268,2,11,41,"M-20",2.832,"KM",,"",16.6183,"M",2.025,"M",61,"M",63,"M",125,"FM",7.61,"C",3.51,"C",90,"KT",1,"FT",1,"FT",,"","KG",1268,2017.1,25-JUN-21,"Haehn, Rebecca",1462,11,"",,,"",,,"",12457,"Haehn, Rebecca","Y"
20093,,751,520,106,,,16,16,2130,2130,929,,3,4.3,,,,,3,7,2.709,1,,,,,16.6817,7,436,0.3601,1.858,6,1134,0.12,65,4,67,5,228.6,5,44,15,5,7.82,14,3.73,6,10,4,90,2,1,2,135,2,3,2,135,2,,,,,,-8,,1,11,41,"L-20",2.709,"KM",,"",16.6817,"M",1.858,"M",65,"M",67,"M",125,"FM",7.82,"C",3.73,"C",10,"KT",1,"FT",3,"FT",,"","",,2017.1,25-JUN-21,"Haehn, Rebecca",1462,11,"",,,"",,,"",12458,"Haehn, Rebecca","Y"
20094,,751,520,107,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.717,1,,,,,16.3969,7,506,0.4599,1.914,6,1060,0.1,67,6,69,9,228.6,5,44,15,5,8.43,14,3.12,6,5,4,0,2,1,2,135,2,2,2,135,2,,,,,,-8,,1,11,41,"K-20",2.717,"KM",,"",16.3969,"M",1.914,"M",67,"M",69,"M",125,"FM",8.43,"C",3.12,"C",5,"KT",1,"FT",2,"FT",,"","",,2017.1,25-JUN-21,"Haehn, Rebecca",1470,11,"",,,"",,,"",12459,"Haehn, Rebecca","Y"
20095,,751,520,108,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.778,1,,,,,16.2305,7,85,0.3846,2.112,4,508,0.2,69,4,73,5,228.6,5,44,15,5,8.76,14,3.79,6,10,4,337,2,1,2,0,2,3,2,90,2,,,,,,-8,1224,2,11,42,"J-20",2.778,"KM",,"",16.2305,"M",2.112,"M",69,"M",73,"M",125,"FM",8.76,"C",3.79,"C",10,"KT",1,"FT",3,"FT",,"","KG",1224,2017.1,26-JUN-21,"Haehn, Rebecca",1463,11,"",,,"",,,"",12460,"Haehn, Rebecca","Y"
20096,,751,520,109,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.847,1,,,,,17.248,7,30,0.2526,2.105,6,311,0.13,65,4,67,5,228.6,5,44,15,5,8.37,14,3.32,6,10,4,270,2,1,2,0,2,2,2,270,2,,,,,,-8,,1,11,42,"JI2019",2.847,"KM",,"",17.248,"M",2.105,"M",65,"M",67,"M",125,"FM",8.37,"C",3.32,"C",10,"KT",1,"FT",2,"FT",,"","",,2017.1,26-JUN-21,"Haehn, Rebecca",1463,11,"",,,"",,,"",12461,"Haehn, Rebecca","Y"
20097,,751,520,110,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.703,1,,,,,16.1676,7,185,0.5907,2.041,6,506,0.13,69,4,71,5,228.6,5,44,15,5,9.12,14,3.94,6,10,4,270,2,1,2,270,2,3,2,0,2,,,,,,-8,1417,2,11,42,"I-20",2.703,"KM",,"",16.1676,"M",2.041,"M",69,"M",71,"M",125,"FM",9.12,"C",3.94,"C",10,"KT",1,"FT",3,"FT",,"","KG",1417,2017.1,26-JUN-21,"Haehn, Rebecca",1463,11,"",,,"",,,"",12462,"Haehn, Rebecca","Y"
20098,,751,520,111,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.673,1,,,,,15.9746,7,103,0.5779,2.093,6,483,0.13,67,4,69,5,228.6,5,44,15,5,8.64,14,4.19,6,10,4,347,2,1,2,220,2,3,2,22,2,,,,,,-8,,1,11,42,"IH2019",2.673,"KM",,"",15.9746,"M",2.093,"M",67,"M",69,"M",125,"FM",8.64,"C",4.19,"C",10,"KT",1,"FT",3,"FT",,"","",,2017.1,26-JUN-21,"Haehn, Rebecca",1463,11,"",,,"",,,"",12463,"Haehn, Rebecca","Y"
20099,,751,520,112,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.788,1,,,,,15.5217,7,405,0.5058,2.191,6,619,0.12,60,4,62,5,228.6,5,44,15,5,8.75,14,4.43,6,5,4,180,2,1,2,180,2,3,2,157,2,,,,,,-8,1370,2,11,42,"H-20",2.788,"KM",,"",15.5217,"M",2.191,"M",60,"M",62,"M",125,"FM",8.75,"C",4.43,"C",5,"KT",1,"FT",3,"FT",,"","KG",1370,2017.1,27-JUN-21,"Haehn, Rebecca",1464,11,"",,,"",,,"",12464,"Haehn, Rebecca","Y"
20100,,751,520,113,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.76,1,,,,,16.5739,7,366,0.507,2.099,6,984,0.13,71,4,73,5,274.32,5,44,15,5,9.15,14,4.05,6,10,4,180,2,1,2,180,2,3,2,180,2,,,,,,-8,,1,11,42,"HG2019",2.76,"KM",,"",16.5739,"M",2.099,"M",71,"M",73,"M",150,"FM",9.15,"C",4.05,"C",10,"KT",1,"FT",3,"FT",,"","",,2017.1,27-JUN-21,"Haehn, Rebecca",1464,11,"",,,"",,,"",12465,"Haehn, Rebecca","Y"
20101,,751,520,114,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.824,1,,,,,15.5714,7,345,0.4392,2.313,6,519,0.25,58,4,60,5,228.6,5,44,15,5,8.5,14,5.38,6,10,4,180,2,2,2,180,2,3,2,180,2,,,,,,-8,1116,2,11,42,"G-20",2.824,"KM",,"",15.5714,"M",2.313,"M",58,"M",60,"M",125,"FM",8.5,"C",5.38,"C",10,"KT",2,"FT",3,"FT",,"","KG",1116,2017.1,27-JUN-21,"Haehn, Rebecca",1464,11,"",,,"",,,"",12466,"Haehn, Rebecca","Y"
20102,,751,520,115,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.908,1,,,,,15.6432,7,318,0.3709,2.316,6,731,0.12,77,4,79,5,274.32,5,44,15,5,8.91,14,4.33,6,10,4,225,2,1,2,180,2,3,2,180,2,,,,,,-8,1362,2,11,32,"GF2019",2.908,"KM",,"",15.6432,"M",2.316,"M",77,"M",79,"M",150,"FM",8.91,"C",4.33,"C",10,"KT",1,"FT",3,"FT",,"","KG",1362,2017.1,27-JUN-21,"Haehn, Rebecca",1464,11,"",,,"",,,"",12467,"Haehn, Rebecca","Y"
20104,,751,520,117,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.88,1,,,,,16.5517,7,232,0.422,1.943,6,207,0.5,77,4,79,5,274.32,5,44,15,5,7.83,14,5.03,6,10,4,202,2,1,2,180,2,4,2,180,2,,,,,,-8,1436,2,11,32,"F-20",2.88,"KM",,"",16.5517,"M",1.943,"M",77,"M",79,"M",150,"FM",7.83,"C",5.03,"C",10,"KT",1,"FT",4,"FT",,"","KG",1436,2017.1,27-JUN-21,"Haehn, Rebecca",1464,11,"",,,"",,,"",12469,"Haehn, Rebecca","Y"
20106,,751,520,118,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.919,1,,,,,17.1971,7,441,0.3033,1.905,6,841,0.13,94,4,96,5,320.04,5,44,15,5,9,14,4.42,6,15,4,180,2,1,2,202,2,3,2,180,2,,,,,,-8,,1,11,42,"F-21",2.919,"KM",,"",17.1971,"M",1.905,"M",94,"M",96,"M",175,"FM",9,"C",4.42,"C",15,"KT",1,"FT",3,"FT",,"","",,2017.1,28-JUN-21,"Haehn, Rebecca",1466,11,"",,,"",,,"",12470,"Haehn, Rebecca","Y"
20107,,751,520,119,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.779,1,,,,,16.4708,7,225,0.7013,2.087,6,573,0.15,71,4,73,5,228.6,5,44,15,5,8.49,14,4.94,6,15,4,157,2,2,2,180,2,2,2,180,2,,,,,,-8,,1,11,42,"GF2120",2.779,"KM",,"",16.4708,"M",2.087,"M",71,"M",73,"M",125,"FM",8.49,"C",4.94,"C",15,"KT",2,"FT",2,"FT",,"","",,2017.1,28-JUN-21,"Haehn, Rebecca",1466,11,"",,,"",,,"",12471,"Haehn, Rebecca","Y"
20108,,751,520,120,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.876,1,,,,,16.1049,7,362,0.4902,2.134,6,986,0.12,66,4,68,5,228.6,5,44,15,5,7.67,14,5.84,6,15,4,135,2,2,2,180,2,3,2,180,2,,,,,,-8,,1,11,42,"G-21",2.876,"KM",,"",16.1049,"M",2.134,"M",66,"M",68,"M",125,"FM",7.67,"C",5.84,"C",15,"KT",2,"FT",3,"FT",,"","",,2017.1,28-JUN-21,"Haehn, Rebecca",1466,11,"",,,"",,,"",12472,"Haehn, Rebecca","Y"
20169,,751,520,121,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.769,1,,,,,15.6795,7,303,0.4732,1.986,6,56,0.1,46,4,48,5,182.88,5,44,15,5,5.75,14,6.02,6,15,4,150,2,2,2,150,2,4,2,150,2,,,,,,-8,2866,2,11,42,"HG2120",2.769,"KM",,"",15.6795,"M",1.986,"M",46,"M",48,"M",100,"FM",5.75,"C",6.02,"C",15,"KT",2,"FT",4,"FT",,"","KG",2866,2017.1,29-JUN-21,"Haehn, Rebecca",1468,11,"",,,"",,,"",12473,"Haehn, Rebecca","Y"
20170,,751,520,122,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.748,1,,,,,15.1071,7,331,0.5152,2.223,6,1363,0.29,54,4,56,5,182.88,5,44,15,5,6.13,14,6.13,6,10,4,157,2,2,2,112,2,2,2,112,2,,,,,,-8,2852,2,11,42,"H-21",2.748,"KM",,"",15.1071,"M",2.223,"M",54,"M",56,"M",100,"FM",6.13,"C",6.13,"C",10,"KT",2,"FT",2,"FT",,"","KG",2852,2017.1,29-JUN-21,"Haehn, Rebecca",1468,11,"",,,"",,,"",12474,"Haehn, Rebecca","Y"
20171,,751,520,123,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.748,1,,,,,15.9771,7,272,0.5219,1.977,6,572,0.12,66,4,68,5,228.6,5,44,15,5,8.78,14,4.24,6,20,4,90,2,3,2,90,2,5,2,90,2,,,,,,-8,,1,11,42,"IH2120",2.748,"KM",,"",15.9771,"M",1.977,"M",66,"M",68,"M",125,"FM",8.78,"C",4.24,"C",20,"KT",3,"FT",5,"FT",,"","",,2017.1,29-JUN-21,"Haehn, Rebecca",1468,11,"",,,"",,,"",12475,"Haehn, Rebecca","Y"
20190,,751,520,126,,,16,16,2130,2130,929,,3,0,,,,,3,7,2.882,1,,,,,16.5984,7,117,0.3424,2.554,6,838,0.13,72,4,75,5,274.32,5,44,15,5,8.26,14,3.57,6,15,4,180,2,3,2,180,2,5,2,135,2,,,,,,-8,1381,2,11,42,"J-21",2.882,"KM",,"",16.5984,"M",2.554,"M",72,"M",75,"M",150,"FM",8.26,"C",3.57,"C",15,"KT",3,"FT",5,"FT",,"","KG",1381,2017.1,01-JUL-21,"Haehn, Rebecca",1471,11,"",,,"",,,"",12478,"Haehn, Rebecca","Y"
20192,,751,520,128,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.706,1,,,,,17.2398,7,98,0.414,2.637,6,989,0.11,71,4,74,5,274.32,5,44,15,5,8.11,14,3.08,6,20,4,90,2,3,2,135,2,8,2,135,2,,,,,,-8,,1,11,41,"L-21",2.706,"KM",,"",17.2398,"M",2.637,"M",71,"M",74,"M",150,"FM",8.11,"C",3.08,"C",20,"KT",3,"FT",8,"FT",,"","",,2017.1,01-JUL-21,"Haehn, Rebecca",1471,11,"",,,"",,,"",12480,"Haehn, Rebecca","Y"
20193,,751,520,129,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.759,1,,,,,16.3094,7,101,0.4138,2.701,6,1116,0.09,69,4,72,5,228.6,5,44,15,5,7.75,14,2.79,6,10,4,135,2,2,2,180,2,5,2,157,2,,,,,,-8,,1,11,41,"M-21",2.759,"KM",,"",16.3094,"M",2.701,"M",69,"M",72,"M",125,"FM",7.75,"C",2.79,"C",10,"KT",2,"FT",5,"FT",,"","",,2017.1,02-JUL-21,"Haehn, Rebecca",1472,11,"",,,"",,,"",12481,"Haehn, Rebecca","Y"
20195,,751,520,131,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.687,1,,,,,17.0792,7,19,0.2741,2.561,6,1550,0.12,64,4,67,5,228.6,5,44,15,5,7.7,14,3.47,6,10,4,90,2,2,2,135,2,5,2,90,2,,,,,,-8,,1,11,41,"O-21",2.687,"KM",,"",17.0792,"M",2.561,"M",64,"M",67,"M",125,"FM",7.7,"C",3.47,"C",10,"KT",2,"FT",5,"FT",,"","",,2017.1,02-JUL-21,"Haehn, Rebecca",1472,11,"",,,"",,,"",12483,"Haehn, Rebecca","Y"
20197,,751,520,133,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.799,1,,,,,16.8985,7,78,0.3974,2.652,6,1048,0.08,60,4,63,5,228.6,5,44,15,5,7.32,14,2.76,6,10,4,135,2,1,2,90,2,3,2,90,2,,,,,,-8,,1,11,41,"Q-21",2.799,"KM",,"",16.8985,"M",2.652,"M",60,"M",63,"M",125,"FM",7.32,"C",2.76,"C",10,"KT",1,"FT",3,"FT",,"","",,2017.1,03-JUL-21,"Haehn, Rebecca",1473,11,"",,,"",,,"",12485,"Haehn, Rebecca","Y"
20198,,751,520,134,,,15,15,2130,2130,929,,3,0,,,,,3,7,3.003,1,,,,,16.3405,7,56,0.3304,2.543,6,375,0.12,64,4,67,5,228.6,5,44,15,5,7.07,14,2.32,6,5,4,180,2,1,2,135,2,3,2,135,2,,,,,,-8,,1,11,41,"Q-22",3.003,"KM",,"",16.3405,"M",2.543,"M",64,"M",67,"M",125,"FM",7.07,"C",2.32,"C",5,"KT",1,"FT",3,"FT",,"","",,2017.1,03-JUL-21,"Haehn, Rebecca",1473,11,"",,,"",,,"",12486,"Haehn, Rebecca","Y"
