"HAUL_ID","OPERATION_ID","CRUISE_ID","CRUISE_LEG_ID","HAUL","STRATUM_ID","STATION_ID","NET_NUMBER","FOOTROPE_NUMBER","PORT_DOOR_NUMBER","STARBOARD_DOOR_NUMBER","SKIPPER_PERSONNEL_ID","AUTOTRAWL_METHOD","HAUL_TYPE","PERFORMANCE","BOTTOM_TYPE","BOTTOM_TYPE_METHOD","STEEPNESS","STEEPNESS_METHOD","START_TIMELOG","END_TIMELOG","DISTANCE_FISHED","DISTANCE_FISHED_METHOD","DOOR_SPREAD","DOOR_SPREAD_METHOD","DOOR_SPREAD_PINGS","DOOR_SPREAD_STANDARD_DEVIATION","NET_SPREAD","NET_SPREAD_METHOD","NET_SPREAD_PINGS","NET_SPREAD_STANDARD_DEVIATION","NET_HEIGHT","NET_HEIGHT_METHOD","NET_HEIGHT_PINGS","NET_HEIGHT_STANDARD_DEVIATION","GEAR_DEPTH","GEAR_DEPTH_METHOD","BOTTOM_DEPTH","BOTTOM_DEPTH_METHOD","WIRE_OUT","WIRE_OUT_METHOD","GEAR","ACCESSORIES","BOTTOM_CONTACT_METHOD","SURFACE_TEMPERATURE","SURFACE_TEMPERATURE_METHOD","GEAR_TEMPERATURE","GEAR_TEMPERATURE_METHOD","WIND_SPEED","WIND_SPEED_METHOD","WIND_DIRECTION","WIND_DIRECTION_METHOD","WAVE_HEIGHT","WAVE_HEIGHT_METHOD","WAVE_DIRECTION","WAVE_DIRECTION_METHOD","SWELL_HEIGHT","SWELL_HEIGHT_METHOD","SWELL_DIRECTION","SWELL_DIRECTION_METHOD","CURRENT_SPEED","CURRENT_SPEED_METHOD","CURRENT_DIRECTION","CURRENT_DIRECTION_METHOD","RECORDER_PERSONNEL_ID","TIME_ZONE","TOTAL_HAUL_WEIGHT","HAUL_CATCH_SAMPLE_METHOD","SPEED_METHOD","STRATUM","STATION","EDIT_DISTANCE_FISHED","EDIT_DISTANCE_FISHED_UNITS","EDIT_DOOR_SPREAD","EDIT_DOOR_SPREAD_UNITS","EDIT_NET_SPREAD","EDIT_NET_SPREAD_UNITS","EDIT_NET_HEIGHT","EDIT_NET_HEIGHT_UNITS","EDIT_GEAR_DEPTH","EDIT_GEAR_DEPTH_UNITS","EDIT_BOTTOM_DEPTH","EDIT_BOTTOM_DEPTH_UNITS","EDIT_WIRE_OUT","EDIT_WIRE_OUT_UNITS","EDIT_SURFACE_TEMPERATURE","EDIT_SURFACE_TEMPERATURE_UNITS","EDIT_GEAR_TEMPERATURE","EDIT_GEAR_TEMPERATURE_UNITS","EDIT_WIND_SPEED","EDIT_WIND_SPEED_UNITS","EDIT_WAVE_HEIGHT","EDIT_WAVE_HEIGHT_UNITS","EDIT_SWELL_HEIGHT","EDIT_SWELL_HEIGHT_UNITS","EDIT_CURRENT_SPEED","EDIT_CURRENT_SPEED_UNITS","EDIT_TOTAL_HAUL_WEIGHT_UNITS","EDIT_TOTAL_HAUL_WEIGHT","DATA_VERSION","CREATE_DATE","CREATED_BY","LOAD_ID","RECORD_SOURCE_ID","DAY_NIGHT_FLAG","TARGET_DEPTH","EDIT_TARGET_DEPTH","EDIT_TARGET_DEPTH_UNITS","DURATION","EDIT_DURATION","EDIT_DURATION_UNITS","ORIGINAL_RECORD_ID","RECORDERS_NAME","ABUNDANCE_HAUL"
20199,,751,520,135,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.806,1,,,,,17.5051,7,128,0.522,2.864,6,1002,0.12,60,4,63,5,228.6,5,44,15,5,7.15,14,2.04,6,0,4,-2,2,1,2,135,2,3,2,135,2,,,,,,-8,,1,11,41,"R-22",2.806,"KM",,"",17.5051,"M",2.864,"M",60,"M",63,"M",125,"FM",7.15,"C",2.04,"C",0,"KT",1,"FT",3,"FT",,"","",,2017.1,03-JUL-21,"Haehn, Rebecca",1473,11,"",,,"",,,"",12487,"Haehn, Rebecca","Y"
20200,,751,520,136,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.786,1,,,,,18.5318,7,52,0.3053,2.66,6,913,0.25,58,4,61,5,228.6,5,44,15,5,7.25,14,1.66,6,0,4,-2,2,2,2,315,2,3,2,135,2,,,,,,-8,,1,11,41,"S-22",2.786,"KM",,"",18.5318,"M",2.66,"M",58,"M",61,"M",125,"FM",7.25,"C",1.66,"C",0,"KT",2,"FT",3,"FT",,"","",,2017.1,03-JUL-21,"Haehn, Rebecca",1473,11,"",,,"",,,"",12488,"Haehn, Rebecca","Y"
20201,,751,520,137,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.908,1,,,,,16.7208,7,345,0.3422,3.029,6,798,0.2,61,4,64,5,228.6,5,44,15,5,6.3,14,1.71,6,10,4,90,2,1,2,137,2,2,2,137,2,,,,,,-8,,1,11,41,"S-23",2.908,"KM",,"",16.7208,"M",3.029,"M",61,"M",64,"M",125,"FM",6.3,"C",1.71,"C",10,"KT",1,"FT",2,"FT",,"","",,2017.1,04-JUL-21,"Haehn, Rebecca",1474,11,"",,,"",,,"",12489,"Haehn, Rebecca","Y"
20202,,751,520,138,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.822,1,,,,,16.9817,7,316,0.4636,2.74,6,896,0.11,58,4,61,5,228.6,5,44,15,5,7.46,14,1.86,6,15,4,180,2,1,2,157,2,3,2,157,2,,,,,,-8,,1,11,41,"R-23",2.822,"KM",,"",16.9817,"M",2.74,"M",58,"M",61,"M",125,"FM",7.46,"C",1.86,"C",15,"KT",1,"FT",3,"FT",,"","",,2017.1,04-JUL-21,"Haehn, Rebecca",1474,11,"",,,"",,,"",12490,"Haehn, Rebecca","Y"
20203,,751,520,139,,,15,15,2130,2130,929,,3,0,,,,,3,7,2.649,1,,,,,16.6009,7,198,0.449,2.868,6,325,0.15,57,4,60,5,228.6,5,44,15,5,6.23,14,2.09,6,15,4,180,2,1,2,157,2,3,2,157,2,,,,,,-8,2859,2,11,43,"Q-23",2.649,"KM",,"",16.6009,"M",2.868,"M",57,"M",60,"M",125,"FM",6.23,"C",2.09,"C",15,"KT",1,"FT",3,"FT",,"","KG",2859,2017.1,04-JUL-21,"Haehn, Rebecca",1474,11,"",,,"",,,"",12491,"Haehn, Rebecca","Y"
20204,,751,520,140,,,15,15,2130,2130,929,,3,5.1,,,,,3,7,2.716,1,,,,,16.384,7,298,0.5018,2.904,6,624,0.16,55,4,58,5,228.6,5,44,15,5,7.57,14,3.25,6,15,4,180,2,1,2,180,2,5,2,180,2,,,,,,-8,,1,11,43,"QP2423",2.716,"KM",,"",16.384,"M",2.904,"M",55,"M",58,"M",125,"FM",7.57,"C",3.25,"C",15,"KT",1,"FT",5,"FT",,"","",,2017.1,04-JUL-21,"Haehn, Rebecca",1474,11,"",,,"",,,"",12492,"Haehn, Rebecca","Y"
20246,,751,520,142,,,21,21,2130,2130,929,,3,0,,,,,3,7,1.952,1,,,,,18.2307,7,151,0.3446,2.173,6,255,0.17,77,4,79,5,274.32,5,44,15,5,8.45,14,2.03,6,10,4,180,2,1,2,180,2,3,2,180,2,,,,,,-8,,1,11,43,"PO2524",1.952,"KM",,"",18.2307,"M",2.173,"M",77,"M",79,"M",150,"FM",8.45,"C",2.03,"C",10,"KT",1,"FT",3,"FT",,"","",,2017.1,05-JUL-21,"Haehn, Rebecca",1476,11,"",,,"",,,"",12494,"Haehn, Rebecca","Y"
20247,,751,520,143,,,21,21,2130,2130,929,,3,0,,,,,3,7,2.749,1,,,,,18.2475,7,437,0.4912,2.116,6,978,0.14,82,4,84,5,274.32,5,44,15,5,8.51,14,2.33,6,15,4,180,2,1,2,202,2,3,2,180,2,,,,,,-8,,1,11,43,"O-24",2.749,"KM",,"",18.2475,"M",2.116,"M",82,"M",84,"M",150,"FM",8.51,"C",2.33,"C",15,"KT",1,"FT",3,"FT",,"","",,2017.1,05-JUL-21,"Haehn, Rebecca",1476,11,"",,,"",,,"",12495,"Haehn, Rebecca","Y"
20248,,751,520,144,,,21,21,2130,2130,929,,3,1.2,,,,,3,7,2.281,1,,,,,16.8512,7,319,0.3813,2.248,6,297,0.53,72,4,74,5,274.32,5,44,15,5,8.6,14,1.73,6,0,4,-2,2,2,2,135,2,3,2,180,2,,,,,,-8,,1,11,43,"PO2423",2.281,"KM",,"",16.8512,"M",2.248,"M",72,"M",74,"M",150,"FM",8.6,"C",1.73,"C",0,"KT",2,"FT",3,"FT",,"","",,2017.1,05-JUL-21,"Haehn, Rebecca",1476,11,"",,,"",,,"",12496,"Haehn, Rebecca","Y"
20249,,751,520,145,,,21,21,2130,2130,929,,3,0,,,,,3,7,2.909,1,,,,,18.2174,7,455,0.4557,2.235,6,707,0.11,75,4,77,5,274.32,5,44,15,5,8.51,14,2.02,6,15,4,180,2,2,2,202,2,3,2,180,2,,,,,,-8,,1,11,43,"O-23",2.909,"KM",,"",18.2174,"M",2.235,"M",75,"M",77,"M",150,"FM",8.51,"C",2.02,"C",15,"KT",2,"FT",3,"FT",,"","",,2017.1,05-JUL-21,"Haehn, Rebecca",1476,11,"",,,"",,,"",12497,"Haehn, Rebecca","Y"
20250,,751,520,146,,,21,21,2130,2130,929,,3,0,,,,,3,7,2.799,1,,,,,18.0996,7,231,0.3701,2.209,6,1079,0.13,78,4,80,5,274.32,5,44,15,5,8.42,14,2.41,6,20,4,270,2,1,2,202,2,3,2,225,2,,,,,,-8,,1,11,43,"N-23",2.799,"KM",,"",18.0996,"M",2.209,"M",78,"M",80,"M",150,"FM",8.42,"C",2.41,"C",20,"KT",1,"FT",3,"FT",,"","",,2017.1,06-JUL-21,"Haehn, Rebecca",1477,11,"",,,"",,,"",12498,"Haehn, Rebecca","Y"
20251,,751,520,147,,,21,21,2130,2130,929,,3,0,,,,,3,7,2.862,1,,,,,17.7531,7,449,0.3737,2.054,6,1632,0.12,85,4,87,5,274.32,5,44,15,5,8.52,14,3.01,6,20,4,270,2,2,2,202,2,3,2,135,2,,,,,,-8,2153,2,11,41,"M-23",2.862,"KM",,"",17.7531,"M",2.054,"M",85,"M",87,"M",150,"FM",8.52,"C",3.01,"C",20,"KT",2,"FT",3,"FT",,"","KG",2153,2017.1,06-JUL-21,"Haehn, Rebecca",1477,11,"",,,"",,,"",12499,"Haehn, Rebecca","Y"
20252,,751,520,148,,,21,21,2130,2130,929,,3,0,,,,,3,7,2.709,1,,,,,18.1554,7,193,0.5018,2.12,6,219,0.4,90,4,92,5,320.04,5,44,15,5,8.62,14,3.09,6,15,4,270,2,2,2,202,2,4,2,180,2,,,,,,-8,2437,2,11,41,"L-23",2.709,"KM",,"",18.1554,"M",2.12,"M",90,"M",92,"M",175,"FM",8.62,"C",3.09,"C",15,"KT",2,"FT",4,"FT",,"","KG",2437,2017.1,06-JUL-21,"Haehn, Rebecca",1477,11,"",,,"",,,"",12500,"Haehn, Rebecca","Y"
20253,,751,520,149,,,21,21,2130,2130,929,,3,0,,,,,3,7,2.853,1,,,,,17.9869,7,95,0.3687,2.092,6,196,0.37,94,4,96,5,320.04,5,44,15,5,8.66,14,3.17,6,5,4,157,2,2,2,247,2,5,2,157,2,,,,,,-8,2893,2,11,41,"K-23",2.853,"KM",,"",17.9869,"M",2.092,"M",94,"M",96,"M",175,"FM",8.66,"C",3.17,"C",5,"KT",2,"FT",5,"FT",,"","KG",2893,2017.1,06-JUL-21,"Haehn, Rebecca",1477,11,"",,,"",,,"",12501,"Haehn, Rebecca","Y"
20254,,751,520,150,,,21,21,2130,2130,929,,3,0,,,,,3,7,2.837,1,,,,,17.9378,7,208,0.358,2.021,6,975,0.14,96,4,98,5,320.04,5,44,15,5,8.55,14,3.28,6,0,4,-2,2,3,2,180,2,202,2,7,2,,,,,,-8,3879,2,11,41,"J-23",2.837,"KM",,"",17.9378,"M",2.021,"M",96,"M",98,"M",175,"FM",8.55,"C",3.28,"C",0,"KT",3,"FT",202,"FT",,"","KG",3879,2017.1,06-JUL-21,"Haehn, Rebecca",1477,11,"",,,"",,,"",12502,"Haehn, Rebecca","Y"
20255,,751,520,151,,,21,21,2130,2130,929,,3,0,,,,,3,7,2.841,1,,,,,19.4644,7,14,0.3447,2.002,6,396,0.15,97,4,99,5,320.04,5,44,15,5,8.29,14,3.56,6,5,4,295,2,2,2,202,2,5,2,180,2,,,,,,-8,1810,2,11,41,"I-23",2.841,"KM",,"",19.4644,"M",2.002,"M",97,"M",99,"M",175,"FM",8.29,"C",3.56,"C",5,"KT",2,"FT",5,"FT",,"","KG",1810,2017.1,07-JUL-21,"Haehn, Rebecca",1478,11,"",,,"",,,"",12503,"Haehn, Rebecca","Y"
19853,,751,519,4,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.717,1,,,,,15.2578,7,382,0.5495,2.467,6,1091,0.14,53,4,55,5,182.88,5,44,15,5,5.07,14,4.93,6,10,4,30,2,1,2,30,2,2,2,30,2,,,,,,-8,2678,2,11,10,"G-14",2.717,"KM",,"",15.2578,"M",2.467,"M",53,"M",55,"M",100,"FM",5.07,"C",4.93,"C",10,"KT",1,"FT",2,"FT",,"","KG",2678,2017.1,31-MAY-21,"Britt, Lyle",1436,11,"",,,"",,,"",12356,"Britt, Lyle","Y"
19854,,751,519,5,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.929,1,,,,,14.3638,7,411,0.6776,2.934,6,289,0.4,31,4,34,5,137.16,5,44,15,5,5.5,14,5.52,6,5,4,30,2,1,2,30,2,2,2,30,2,,,,,,-8,1886,2,11,10,"G-15",2.929,"KM",,"",14.3638,"M",2.934,"M",31,"M",34,"M",75,"FM",5.5,"C",5.52,"C",5,"KT",1,"FT",2,"FT",,"","KG",1886,2017.1,31-MAY-21,"Britt, Lyle",1436,11,"",,,"",,,"",12357,"Britt, Lyle","Y"
19855,,751,519,6,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.835,1,,,,,15.2774,7,399,0.5942,2.729,6,1038,0.18,47,4,50,5,182.88,5,44,15,5,4.89,14,4.47,6,10,4,330,2,1,2,330,2,2,2,330,2,,,,,,-8,1432,2,11,10,"H-15",2.835,"KM",,"",15.2774,"M",2.729,"M",47,"M",50,"M",100,"FM",4.89,"C",4.47,"C",10,"KT",1,"FT",2,"FT",,"","KG",1432,2017.1,31-MAY-21,"Britt, Lyle",1436,11,"",,,"",,,"",12358,"Britt, Lyle","Y"
19856,,751,519,7,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.606,1,,,,,14.6923,7,432,0.5543,3.084,6,285,0.39,28,4,31,5,137.16,5,44,15,5,5.35,14,5.39,6,5,4,210,2,0,2,-2,2,1,2,210,2,,,,,,-8,2744,2,11,10,"H-16",2.606,"KM",,"",14.6923,"M",3.084,"M",28,"M",31,"M",75,"FM",5.35,"C",5.39,"C",5,"KT",0,"FT",1,"FT",,"","KG",2744,2017.1,01-JUN-21,"Britt, Lyle",1437,11,"",,,"",,,"",12359,"Britt, Lyle","Y"
19857,,751,519,8,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.716,1,,,,,14.6788,7,316,0.6607,2.706,6,1169,0.36,34,4,37,5,137.16,5,44,15,5,4.62,14,4.69,6,5,4,30,2,1,2,30,2,0,2,-2,2,,,,,,-8,,1,11,10,"I-16",2.716,"KM",,"",14.6788,"M",2.706,"M",34,"M",37,"M",75,"FM",4.62,"C",4.69,"C",5,"KT",1,"FT",0,"FT",,"","",,2017.1,01-JUN-21,"Britt, Lyle",1437,11,"",,,"",,,"",12360,"Britt, Lyle","Y"
19858,,751,519,9,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.883,1,,,,,14.934,7,231,0.6803,2.718,6,72,0.36,32,4,35,5,137.16,5,44,15,5,5.39,14,5.4,6,10,4,30,2,1,2,30,2,2,2,30,2,,,,,,-8,,1,11,10,"J-16",2.883,"KM",,"",14.934,"M",2.718,"M",32,"M",35,"M",75,"FM",5.39,"C",5.4,"C",10,"KT",1,"FT",2,"FT",,"","",,2017.1,01-JUN-21,"Britt, Lyle",1437,11,"",,,"",,,"",12361,"Britt, Lyle","Y"
19859,,751,519,10,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.811,1,,,,,15.2755,7,237,0.6701,2.681,6,916,0.31,38,6,41,9,137.16,5,44,15,5,4.82,14,4.86,6,10,4,60,2,1,2,60,2,2,2,60,2,,,,,,-8,,1,11,10,"J-15",2.811,"KM",,"",15.2755,"M",2.681,"M",38,"M",41,"M",75,"FM",4.82,"C",4.86,"C",10,"KT",1,"FT",2,"FT",,"","",,2017.1,01-JUN-21,"Britt, Lyle",1444,11,"",,,"",,,"",12362,"Britt, Lyle","Y"
19860,,751,519,11,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.903,1,,,,,15.9614,7,28,0.5891,2.429,6,1250,0.16,44,4,46,5,182.88,5,44,15,5,4.62,14,4.39,6,10,4,150,2,1,2,150,2,2,2,150,2,,,,,,-8,,1,11,10,"I-15",2.903,"KM",,"",15.9614,"M",2.429,"M",44,"M",46,"M",100,"FM",4.62,"C",4.39,"C",10,"KT",1,"FT",2,"FT",,"","",,2017.1,01-JUN-21,"Britt, Lyle",1437,11,"",,,"",,,"",12363,"Britt, Lyle","Y"
19861,,751,519,12,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.881,1,,,,,14.7425,7,309,0.6728,2.874,6,825,0.26,40,4,43,5,137.16,5,44,15,5,4.71,14,4.38,6,5,4,210,2,1,2,210,2,0,2,-2,2,,,,,,-8,,1,11,10,"J-14",2.881,"KM",,"",14.7425,"M",2.874,"M",40,"M",43,"M",75,"FM",4.71,"C",4.38,"C",5,"KT",1,"FT",0,"FT",,"","",,2017.1,02-JUN-21,"Britt, Lyle",1437,11,"",,,"",,,"",12364,"Britt, Lyle","Y"
19862,,751,519,13,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.971,1,,,,,13.8224,7,328,0.726,2.893,6,445,0.3,24,4,27,5,137.16,5,44,15,5,5.88,14,4.85,6,5,4,60,2,1,2,60,2,1,2,60,2,,,,,,-8,,1,11,10,"K-14",2.971,"KM",,"",13.8224,"M",2.893,"M",24,"M",27,"M",75,"FM",5.88,"C",4.85,"C",5,"KT",1,"FT",1,"FT",,"","",,2017.1,02-JUN-21,"Britt, Lyle",1437,11,"",,,"",,,"",12365,"Britt, Lyle","Y"
19863,,751,519,14,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.896,1,,,,,15.1234,7,373,0.7764,2.695,6,198,0.32,38,4,41,5,182.88,5,44,15,5,4.43,14,4.09,6,10,4,60,2,1,2,60,2,1,2,60,2,,,,,,-8,2220,2,11,10,"K-13",2.896,"KM",,"",15.1234,"M",2.695,"M",38,"M",41,"M",100,"FM",4.43,"C",4.09,"C",10,"KT",1,"FT",1,"FT",,"","KG",2220,2017.1,02-JUN-21,"Britt, Lyle",1437,11,"",,,"",,,"",12366,"Britt, Lyle","Y"
19864,,751,519,15,,,20,20,2130,2130,929,,3,2.1,,,,,3,7,2.647,1,,,,,14.9334,7,214,0.7221,2.822,6,512,0.23,22,4,25,5,137.16,5,44,15,5,7.09,14,6.92,6,10,4,60,2,1,2,60,2,1,2,60,2,,,,,,-8,,1,11,10,"K-12",2.647,"KM",,"",14.9334,"M",2.822,"M",22,"M",25,"M",75,"FM",7.09,"C",6.92,"C",10,"KT",1,"FT",1,"FT",,"","",,2017.1,02-JUN-21,"Britt, Lyle",1437,11,"",,,"",,,"",12367,"Britt, Lyle","Y"
19883,,751,519,16,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.806,1,,,,,15.2617,7,251,0.6653,2.688,6,95,0.4,37,4,40,5,182.88,5,44,15,5,5.07,14,4.72,6,5,4,-3,2,0,2,-2,2,0,2,-2,2,,,,,,-8,,1,11,10,"K-11",2.806,"KM",,"",15.2617,"M",2.688,"M",37,"M",40,"M",100,"FM",5.07,"C",4.72,"C",5,"KT",0,"FT",0,"FT",,"","",,2017.1,03-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12368,"Britt, Lyle","Y"
19884,,751,519,17,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.751,1,,,,,15.6562,7,210,0.6566,2.489,6,1136,0.14,52,4,54,5,182.88,5,44,15,5,4.28,14,3.78,6,0,4,-2,2,0,2,-2,2,0,2,-3,2,,,,,,-8,2213,2,11,10,"J-11",2.751,"KM",,"",15.6562,"M",2.489,"M",52,"M",54,"M",100,"FM",4.28,"C",3.78,"C",0,"KT",0,"FT",0,"FT",,"","KG",2213,2017.1,03-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12369,"Britt, Lyle","Y"
19886,,751,519,19,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.838,1,,,,,15.3679,7,270,0.4321,2.572,6,1058,0.16,50,4,53,5,182.88,5,44,15,5,5.68,14,4.13,6,0,4,-2,2,0,2,-2,2,0,2,-3,2,,,,,,-8,1406,2,11,10,"I-11",2.838,"KM",,"",15.3679,"M",2.572,"M",50,"M",53,"M",100,"FM",5.68,"C",4.13,"C",0,"KT",0,"FT",0,"FT",,"","KG",1406,2017.1,03-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12371,"Britt, Lyle","Y"
19887,,751,519,20,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.794,1,,,,,15.2339,7,362,0.3677,2.694,6,431,0.14,53,4,56,5,182.88,5,44,15,5,7.01,14,3.91,6,10,4,220,2,1,2,220,2,1,2,220,2,,,,,,-8,,1,11,31,"H-11",2.794,"KM",,"",15.2339,"M",2.694,"M",53,"M",56,"M",100,"FM",7.01,"C",3.91,"C",10,"KT",1,"FT",1,"FT",,"","",,2017.1,03-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12372,"Britt, Lyle","Y"
19888,,751,519,21,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.832,1,,,,,16.1788,7,179,0.4929,2.467,6,1509,0.15,67,4,69,5,228.6,5,44,15,5,7.55,14,3.91,6,10,4,220,2,1,2,220,2,1,2,220,2,,,,,,-8,,1,11,31,"G-11",2.832,"KM",,"",16.1788,"M",2.467,"M",67,"M",69,"M",125,"FM",7.55,"C",3.91,"C",10,"KT",1,"FT",1,"FT",,"","",,2017.1,03-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12373,"Britt, Lyle","Y"
19890,,751,519,23,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.73,1,,,,,16.6861,7,308,0.4923,2.427,6,1155,0.13,70,4,72,5,274.32,5,44,15,5,7.09,14,3.61,6,15,4,220,2,2,2,220,2,2,2,220,2,,,,,,-8,1194,2,11,31,"F-10",2.73,"KM",,"",16.6861,"M",2.427,"M",70,"M",72,"M",150,"FM",7.09,"C",3.61,"C",15,"KT",2,"FT",2,"FT",,"","KG",1194,2017.1,04-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12375,"Britt, Lyle","Y"
19891,,751,519,24,,,20,20,2130,2130,929,,3,3.13,,,,,3,7,2.692,1,,,,,16.4135,7,55,0.3381,2.445,6,1312,0.15,59,4,61,5,228.6,5,44,15,5,6.74,14,4.58,6,15,4,220,2,2,2,220,2,2,2,220,2,,,,,,-8,1142,2,11,31,"G-10",2.692,"KM",,"",16.4135,"M",2.445,"M",59,"M",61,"M",125,"FM",6.74,"C",4.58,"C",15,"KT",2,"FT",2,"FT",,"","KG",1142,2017.1,04-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12376,"Britt, Lyle","Y"
19892,,751,519,25,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.793,1,,,,,15.5111,7,41,0.5383,2.53,6,1328,0.12,48,4,51,5,182.88,5,44,15,5,5.83,14,4.85,6,10,4,220,2,1,2,220,2,2,2,220,2,,,,,,-8,1996,2,11,10,"H-10",2.793,"KM",,"",15.5111,"M",2.53,"M",48,"M",51,"M",100,"FM",5.83,"C",4.85,"C",10,"KT",1,"FT",2,"FT",,"","KG",1996,2017.1,04-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12377,"Britt, Lyle","Y"
19893,,751,519,26,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.846,1,,,,,15.7008,7,340,0.4274,2.379,6,1048,0.12,44,4,46,5,182.88,5,44,15,5,4.98,14,4.18,6,15,4,270,2,2,2,270,2,3,2,270,2,,,,,,-8,1266,2,11,10,"I-10",2.846,"KM",,"",15.7008,"M",2.379,"M",44,"M",46,"M",100,"FM",4.98,"C",4.18,"C",15,"KT",2,"FT",3,"FT",,"","KG",1266,2017.1,04-JUN-21,"Britt, Lyle",1439,11,"",,,"",,,"",12378,"Britt, Lyle","Y"
19894,,751,519,27,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.751,1,,,,,15.823,7,366,0.4874,2.555,6,1437,0.17,35,4,38,5,137.16,5,44,15,5,4.01,14,3.87,6,20,4,270,2,3,2,270,2,3,2,270,2,,,,,,-8,,1,11,10,"J-10",2.751,"KM",,"",15.823,"M",2.555,"M",35,"M",38,"M",75,"FM",4.01,"C",3.87,"C",20,"KT",3,"FT",3,"FT",,"","",,2017.1,05-JUN-21,"Britt, Lyle",1440,11,"",,,"",,,"",12379,"Britt, Lyle","Y"
19895,,751,519,28,,,20,20,2130,2130,929,,3,0,,,,,3,7,2.784,1,,,,,16.4201,7,72,0.4962,2.439,6,1266,0.18,45,4,47,5,182.88,5,44,15,5,4.47,14,4.22,6,20,4,300,2,3,2,300,2,3,2,300,2,,,,,,-8,,1,11,10,"K-10",2.784,"KM",,"",16.4201,"M",2.439,"M",45,"M",47,"M",100,"FM",4.47,"C",4.22,"C",20,"KT",3,"FT",3,"FT",,"","",,2017.1,05-JUN-21,"Britt, Lyle",1440,11,"",,,"",,,"",12380,"Britt, Lyle","Y"
