ID,HAUL_ID,VESSEL,CRUISE,HAUL,UNITS,SPECIES_CODE,SEX,LENGTH,LENGTH_TYPE,LENGTH_DEVICE,RECORDING_DEVICE,CREATE_DATE
6491,57,94,201901,59,"CM",21720,2,61,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:05"
6492,57,94,201901,59,"CM",21720,2,54,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:08"
6493,57,94,201901,59,"CM",21720,2,52,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:12"
6494,57,94,201901,59,"CM",21720,2,68,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:15"
6495,57,94,201901,59,"CM",21720,2,39,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:17"
6496,57,94,201901,59,"CM",21720,2,22,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:21"
6497,57,94,201901,59,"CM",21720,2,37,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:23"
6498,57,94,201901,59,"CM",21720,1,62,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:40"
6499,57,94,201901,59,"CM",21720,1,49,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:41"
6500,57,94,201901,59,"CM",21720,1,52,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:44"
6501,57,94,201901,59,"CM",21720,1,55,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:47"
6502,57,94,201901,59,"CM",21720,1,41,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:49"
6503,57,94,201901,59,"CM",21720,1,57,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:51"
6504,57,94,201901,59,"CM",21720,1,64,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:54"
6505,57,94,201901,59,"CM",21720,1,45,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:56"
6506,57,94,201901,59,"CM",21720,1,65,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:52:59"
6507,57,94,201901,59,"CM",21720,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:53:01"
6508,57,94,201901,59,"CM",21720,1,38,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:53:04"
6509,57,94,201901,59,"CM",10211,2,22,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:53:43"
6510,57,94,201901,59,"CM",10211,1,15,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:53:49"
6511,57,94,201901,59,"CM",10211,1,22,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:53:52"
6512,57,94,201901,59,"CM",10210,2,37,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:08"
6513,57,94,201901,59,"CM",10210,2,14,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:11"
6514,57,94,201901,59,"CM",10210,2,14,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:13"
6515,57,94,201901,59,"CM",10210,2,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:15"
6516,57,94,201901,59,"CM",10210,2,36,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:17"
6517,57,94,201901,59,"CM",10210,2,29,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:19"
6518,57,94,201901,59,"CM",10210,2,14,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:25"
6519,57,94,201901,59,"CM",10210,2,33,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:26"
6520,57,94,201901,59,"CM",10210,2,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:28"
6521,57,94,201901,59,"CM",10210,2,38,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:30"
6522,57,94,201901,59,"CM",10210,2,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:32"
6523,57,94,201901,59,"CM",10210,2,17,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:36"
6524,57,94,201901,59,"CM",10210,2,19,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:37"
6525,57,94,201901,59,"CM",10210,2,18,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:39"
6526,57,94,201901,59,"CM",10210,2,19,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:43"
6527,57,94,201901,59,"CM",10210,2,14,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:44"
6528,57,94,201901,59,"CM",10210,2,23,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:45"
6529,57,94,201901,59,"CM",10210,2,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:48"
6530,57,94,201901,59,"CM",10210,2,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:49"
6531,57,94,201901,59,"CM",10210,2,21,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:51"
6532,57,94,201901,59,"CM",10210,2,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:53"
6533,57,94,201901,59,"CM",10210,2,37,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:56"
6534,57,94,201901,59,"CM",10210,2,27,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:54:58"
6535,57,94,201901,59,"CM",10210,2,12,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:00"
6536,57,94,201901,59,"CM",10210,2,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:02"
6537,57,94,201901,59,"CM",10210,2,17,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:04"
6538,57,94,201901,59,"CM",10210,2,16,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:06"
6539,57,94,201901,59,"CM",10210,2,18,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:08"
6540,57,94,201901,59,"CM",10210,2,21,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:10"
6541,57,94,201901,59,"CM",10210,2,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:12"
6542,57,94,201901,59,"CM",10210,2,14,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:15"
6543,57,94,201901,59,"CM",10210,2,16,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:16"
6544,57,94,201901,59,"CM",10210,2,15,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:18"
6545,57,94,201901,59,"CM",10210,2,21,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:21"
6546,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:27"
6547,57,94,201901,59,"CM",10210,1,27,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:29"
6548,57,94,201901,59,"CM",10210,1,35,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:55:32"
6549,57,94,201901,59,"CM",10210,1,35,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:01"
6550,57,94,201901,59,"CM",10210,1,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:02"
6551,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:04"
6552,57,94,201901,59,"CM",10210,1,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:06"
6553,57,94,201901,59,"CM",10210,1,29,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:08"
6554,57,94,201901,59,"CM",10210,1,29,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:10"
6555,57,94,201901,59,"CM",10210,1,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:12"
6556,57,94,201901,59,"CM",10210,1,28,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:14"
6557,57,94,201901,59,"CM",10210,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:16"
6558,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:18"
6559,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:20"
6560,57,94,201901,59,"CM",10210,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:22"
6561,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:23"
6562,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:25"
6563,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:27"
6564,57,94,201901,59,"CM",10210,1,28,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:28"
6565,57,94,201901,59,"CM",10210,1,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:30"
6566,57,94,201901,59,"CM",10210,1,24,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:32"
6567,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:34"
6568,57,94,201901,59,"CM",10210,1,35,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:36"
6569,57,94,201901,59,"CM",10210,1,36,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:38"
6570,57,94,201901,59,"CM",10210,1,24,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:40"
6571,57,94,201901,59,"CM",10210,1,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:42"
6572,57,94,201901,59,"CM",10210,1,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:46"
6573,57,94,201901,59,"CM",10210,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:47"
6574,57,94,201901,59,"CM",10210,1,23,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:49"
6575,57,94,201901,59,"CM",10210,1,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:52"
6576,57,94,201901,59,"CM",10210,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:54"
6577,57,94,201901,59,"CM",10210,1,28,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:56"
6578,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:56:58"
6579,57,94,201901,59,"CM",10210,1,20,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:00"
6580,57,94,201901,59,"CM",10210,1,21,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:02"
6581,57,94,201901,59,"CM",10210,1,25,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:05"
6582,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:07"
6583,57,94,201901,59,"CM",10210,1,35,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:09"
6584,57,94,201901,59,"CM",10210,1,33,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:12"
6585,57,94,201901,59,"CM",10210,1,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:14"
6586,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:16"
6587,57,94,201901,59,"CM",10210,1,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:18"
6588,57,94,201901,59,"CM",10210,1,38,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:20"
6589,57,94,201901,59,"CM",10210,1,36,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:22"
6590,57,94,201901,59,"CM",10210,1,28,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:24"
6591,57,94,201901,59,"CM",10210,1,38,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:26"
6592,57,94,201901,59,"CM",10210,1,39,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:28"
6593,57,94,201901,59,"CM",10210,1,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:30"
6594,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:33"
6595,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:35"
6596,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:36"
6597,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:38"
6598,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:40"
6599,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:42"
6600,57,94,201901,59,"CM",10210,1,29,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:46"
6601,57,94,201901,59,"CM",10210,1,21,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:47"
6602,57,94,201901,59,"CM",10210,1,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:49"
6603,57,94,201901,59,"CM",10210,1,29,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:52"
6604,57,94,201901,59,"CM",10210,1,27,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:54"
6605,57,94,201901,59,"CM",10210,1,31,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:56"
6606,57,94,201901,59,"CM",10210,1,32,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:57:58"
6607,57,94,201901,59,"CM",10210,1,35,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:01"
6608,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:03"
6609,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:06"
6610,57,94,201901,59,"CM",10210,1,29,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:07"
6611,57,94,201901,59,"CM",10210,1,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:09"
6612,57,94,201901,59,"CM",10210,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:11"
6613,57,94,201901,59,"CM",10210,1,18,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:13"
6614,57,94,201901,59,"CM",21371,1,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:42"
6615,57,94,201901,59,"CM",21371,2,42,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:46"
6616,57,94,201901,59,"CM",21371,2,45,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:49"
6617,57,94,201901,59,"CM",21371,2,45,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:51"
6618,57,94,201901,59,"CM",21371,2,38,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:54"
6619,57,94,201901,59,"CM",21371,2,43,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:58:58"
6620,57,94,201901,59,"CM",21371,2,36,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:06"
6621,57,94,201901,59,"CM",10210,2,36,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:20"
6622,57,94,201901,59,"CM",10210,2,35,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:21"
6623,57,94,201901,59,"CM",10210,2,33,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:23"
6624,57,94,201901,59,"CM",10210,2,23,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:25"
6625,57,94,201901,59,"CM",10210,2,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:27"
6626,57,94,201901,59,"CM",10210,2,33,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:28"
6627,57,94,201901,59,"CM",10210,2,36,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:32"
6628,57,94,201901,59,"CM",10210,2,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:34"
6629,57,94,201901,59,"CM",10210,2,37,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:36"
6630,57,94,201901,59,"CM",10210,2,17,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:38"
6631,57,94,201901,59,"CM",10210,2,36,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:40"
6632,57,94,201901,59,"CM",10210,2,20,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:42"
6633,57,94,201901,59,"CM",10210,2,17,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:44"
6634,57,94,201901,59,"CM",10210,2,27,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:46"
6635,57,94,201901,59,"CM",10210,2,20,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:48"
6636,57,94,201901,59,"CM",10210,2,33,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:49"
6637,57,94,201901,59,"CM",10210,2,20,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:51"
6638,57,94,201901,59,"CM",10210,2,18,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 10:59:53"
6639,57,94,201901,59,"CM",10285,2,25,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:21"
6640,57,94,201901,59,"CM",10285,2,41,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:25"
6641,57,94,201901,59,"CM",10285,2,28,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:28"
6642,57,94,201901,59,"CM",10285,2,22,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:31"
6643,57,94,201901,59,"CM",10285,2,22,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:33"
6644,57,94,201901,59,"CM",10285,2,34,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:38"
6645,57,94,201901,59,"CM",10285,2,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:39"
6646,57,94,201901,59,"CM",10285,2,25,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:42"
6647,57,94,201901,59,"CM",10285,2,28,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:44"
6648,57,94,201901,59,"CM",10285,2,27,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:47"
6649,57,94,201901,59,"CM",10285,2,27,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:49"
6650,57,94,201901,59,"CM",10285,2,24,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:51"
6651,57,94,201901,59,"CM",10285,1,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:57"
6652,57,94,201901,59,"CM",10285,1,28,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:00:59"
6653,57,94,201901,59,"CM",10285,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:01"
6654,57,94,201901,59,"CM",10285,1,35,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:04"
6655,57,94,201901,59,"CM",10285,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:07"
6656,57,94,201901,59,"CM",10285,1,30,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:10"
6657,57,94,201901,59,"CM",10285,1,27,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:14"
6658,57,94,201901,59,"CM",10285,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:15"
6659,57,94,201901,59,"CM",10285,1,19,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:18"
6660,57,94,201901,59,"CM",10285,1,27,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:21"
6661,57,94,201901,59,"CM",10285,1,29,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:23"
6662,57,94,201901,59,"CM",10285,1,25,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:25"
6663,57,94,201901,59,"CM",10285,1,24,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:28"
6664,57,94,201901,59,"CM",10285,1,24,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:30"
6665,57,94,201901,59,"CM",10285,1,25,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:31"
6666,57,94,201901,59,"CM",10285,1,26,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:35"
6667,57,94,201901,59,"CM",10285,1,29,1,"HARDWARE DEVICE","1b30e64370caceb7","06/15/2019 11:01:36"
